text,category
"Il Titolare si riserva il diritto di apportare modifiche ai Termini in qualunque momento, dandone avviso all'Utente mediante la sua pubblicazione all'interno di questa Applicazione",amendment
"Il Titolare si riserva il diritto di apportare modifiche ai Termini in qualunque momento, dandone avviso all'Utente mediante la sua pubblicazione all'interno della Piattaforma",amendment
"Il Titolare si riserva il diritto di aggiungere, rimuovere funzionalità o caratteristiche ovvero sospendere o interrompere del tutto la fornitura del Servizio, sia in via temporanea che definitiva",amendment
Ci riserviamo il diritto di aggiungere o modificare determinate funzionalità senza alcun preavviso,amendment
"Ci riserviamo il diritto di modificare il presente Accordo (comprese eventuali norme, quali l'Informativa sulla privacy, la Politica di utilizzo accettabile, le Norme sui diritti d'autore e le Norme sui marchi registrati che si trovano incorporate all'interno dell'Accordo stesso) in qualsiasi momento e a nostra esclusiva discrezione",amendment
"Se modifichiamo termini materiali del presente Accordo, tale modifica sarà valida successivamente all'invio della notifica dell'Accordo modificato",amendment
"In caso di modifica ai termini materiali del presente Accordo, tali cambiamenti saranno effettivi soltanto dopo averti inviato una notifica al riguardo",amendment
Tumblr si riserva il diritto di apportare modifiche al presente Accordo,amendment
pubblicando la versione aggiornata dell'Accordo medesimo su e/o mediante i Servizi e,amendment
"notificando all'utente che l'Accordo è stato modificato, via email qualora possibile oppure mediante i Servizi (ad esempio, mediante una notifica sulla Dashboard di Tumblr dell'utente o all'interno delle nostre applicazioni per telefoni cellulari)",amendment
Le modifiche non si applicheranno retroattivamente,amendment
È possibile che venga richiesto all'utente di controllare e accettare esplicitamente (o rifiutare) una versione modificata dell'Accordo,amendment
"In tal caso, le modifiche diventeranno efficaci nel momento in cui l'utente accetterà la versione modificata dell'Accordo",amendment
"Qualora l'utente non accetti, non gli sarà consentito utilizzare i Servizi",amendment
"Nei casi in cui non venga richiesto all'utente di accettare esplicitamente una versione modificata di questo Accordo, ma allo stesso sia stata inviata una notifica come sopra descritto, la versione modificata dell'Accordo diventerà efficace quattordici giorni dopo la pubblicazione della stessa e l'invio della relativa notifica all'utente",amendment
"I Servizi cambiano spesso, pertanto forma e funzionalità potrebbero venire modificate senza alcun preavviso all'utente",amendment
Tumblr potrebbe inoltre imporre limiti a determinati Servizi o a parti di tali Servizi o limitare parzialmente o interamente l'accesso dell'utente ai Servizi senza preavviso o responsabilità,amendment
"In qualsiasi momento, Tumblr può modificare, sospendere o interrompere tutti o alcuni dei Servizi, inclusa la disponibilità di qualsiasi prodotto, funzione, database o Contenuto (come di seguito definito)",amendment
"Tumblr può, a sua esclusiva discrezione, modificare la funzionalità o eliminare Servizi a Pagamento o i termini e le condizioni ai sensi dei quali i Servizi a Pagamento vengono forniti",amendment
"In qualsiasi momento, Tumblr può modificare i prezzi stabiliti per i Servizi a Pagamento",amendment
"Nella misura in cui sia applicabile, Tumblr avviserà l'utente, con ragionevole preavviso, circa qualsiasi modifica apportata ai prezzi pubblicando le nuove tariffe su o mediante i Servizi a Pagamento pertinenti e/o inviando una notifica via email",amendment
Tumblr può rimuovere o disabilitare qualsiasi Promozione per qualsiasi motivo a sua esclusiva discrezione,amendment
Spotify può apportare modifiche agli Accordi occasionalmente e a propria discrezione,amendment
"In caso di modifiche materiali agli Accordi, Spotify informerà gli utenti come appropriato in base alle circostanze, ad esempio visualizzando i comunicati importanti all’interno del Servizio o inviando un’e-mail",amendment
"Nei limiti previsti dalla legge vigente, Spotify si riserva il diritto di modificare o interrompere, periodicamente e in qualsiasi momento, e in modo temporaneo o permanente, funzioni e funzionalità del Servizio Spotify, con o senza preavviso e senza alcuna responsabilità nei confronti degli utenti, tranne ove proibito dalla legge, per eventuali interruzioni, modifiche o cessazioni del Servizio Spotify o di altre funzioni o funzionalità correlate",amendment
"Di tanto in tanto, Spotify può modificare il prezzo di Abbonamenti a pagamento, Periodo anticipato (per periodi non ancora pagati) o Codici e comunicherà in anticipo eventuali variazioni di prezzo e, se pertinente, come accettare tali variazioni",amendment
Le variazioni di prezzo per gli Abbonamenti a pagamento avranno efficacia a partire dal periodo di abbonamento successivo alla data della modifica,amendment
"TripAdvisor si riserva il diritto di cambiare o altrimenti modificare l'Accordo in futuro, in conformità ai termini e alle condizioni ivi espresse",amendment
La data delle revisioni verrà indicata in calce a questa pagina ed eventuali modifiche avranno effetto a decorrere dalla pubblicazione,amendment
TripAdvisor notificherà membri agli Utenti le variazioni materiali dei presenti termini e condizioni attraverso avvisi inoltrati all'indirizzo email specificato o pubblicando un annuncio sul portale,amendment
"INOLTRE, TRIPADVISOR SI RISERVA ESPLICITAMENTE IL DIRITTO DI CORREGGERE EVENTUALI ERRORI RISPETTO ALLA DISPONIBILITÀ E AI PREZZI PRESENTI SUL PORTALE E/O RISPETTO A PRENOTAZIONI IN SOSPESO EFFETTUATE IN BASE A PREZZI NON CORRETTI",amendment
"TripAdvisor si riserva il diritto di modificare, integrare o eliminare i presenti termini e condizioni o parte di essi periodicamente e a sua esclusiva discrezione, ove fosse ritenuto necessario per scopi legali, normativi e tecnici o a causa di variazione dei servizi forniti, della natura o del layout del portale",amendment
"TripAdvisor si riserva il diritto di modificare, sospendere o terminare qualsiasi aspetto del servizio di TripAdvisor in qualsiasi momento, inclusa la disponibilità di qualsiasi funzionalità, database o contenuto",amendment
"TripAdvisor si riserva inoltre il diritto di imporre limitazioni a determinati servizi e funzionalità o di limitare l'accesso dell'Utente all'intero portale o a parte di esso o ad altri siti web di TripAdvisor senza preavviso e senza incorrere in responsabilità per motivi tecnici o di sicurezza, per impedire accessi non autorizzati, perdita o distruzione dei dati o se, a esclusiva discrezione di TripAdvisor, venisse presupposta una violazione da parte dell'Utente di qualsivoglia disposizione dei presenti termini e condizioni o di leggi o normative, nonché in caso di decisione di interrompere la fornitura di un servizio",amendment
"Ci riserviamo il diritto, a nostra esclusiva discrezione, di modificare, aggiungere o rimuovere parti dei Termini, delle Regole della Community o dei Termini delle Funzioni in qualsiasi momento mediante la pubblicazione delle modifiche apportate ai precedenti sui nostri siti o all’interno dei nostri Servizi (per esempio mediante avvisi presenti nel gioco)",amendment
"Potremo comunicare le eventuali modifiche sostanziali mediante l’invio di comunicazioni ulteriori, quali messaggio e-mail o comunicazione all’interno dei Servizi. Le modifiche saranno efficaci al momento della pubblicazione, salvo ove da noi indicato diversamente. Le nuove versioni dei Termini, delle Regole della Community, dei Termini delle Funzioni, e di qualsiasi altra informativa, codice o regola, saranno consultabili all’indirizzo www.zynga.com o all’interno dei nostri Servizi",amendment
"L’Utente potrà apportare modifiche ai Termini, alle Regole della Community o ai Termini delle Funzioni esclusivamente mediante la sottoscrizione da parte dell’Utente e di Zynga della modifica in forma scritta",amendment
"I nostri Servizi sono in continua evoluzione e potrà essere richiesta all’Utente l’accettazione degli aggiornamenti dei Servizi e dei Termini, delle Regole della Community, delle Regole delle Funzioni e dell’Informativa sulla Privacy di Zynga",amendment
Potrà essere richiesto periodicamente all’Utente l’aggiornamento del gioco o del software per continuare a utilizzare i nostri Servizi,amendment
"Potremo effettuare i menzionati aggiornamenti da remoto, anche per quanto concerne il software Zynga che risiede sul computer o sul dispositivo dell’Utente, senza alcun preavviso.",amendment
"Zynga si riserva il diritto di interrompere l’offerta e/o l’assistenza dei Servizi o relativa a un gioco particolare o a parte dei Servizi in qualsiasi momento, sia in via permanente che temporanea, nel qual caso il diritto dell’Utente di utilizzare i Servizi o qualsiasi parte dei Servizi cesserà automaticamente o sarà sospeso",amendment
"ZYNGA POTRÀ, A PROPRIA ESCLUSIVA DISCREZIONE, LIMITARE, SOSPENDERE, CESSARE, MODIFICARE O ELIMINARE L’ACCOUNT O L’ACCESSO AI SERVIZI O A QUALSIASI PARTE DEGLI STESSI, PROIBIRE L’ACCESSO AI NOSTRI GIOCHI E SITI, AI CONTENUTI DEGLI STESSI, AI SERVIZI E AGLI STRUMENTI, O RITARDARE O RIMUOVERE I CONTENUTI OSPITATI",amendment
"Se l’Utente risiede all’interno del SEE, ci adopereremo al fine di inviargli un preavviso di almeno un mese per comunicargli le previste eventuali modifiche sostanziali da apportare",amendment
Zynga potrà rivedere in qualsiasi momento i prezzi dei prodotti e servizi concessi in licenza all’Utente tramite il Servizio,amendment
"Potremo sospendere, revocare o limitare la disponibilità di qualsiasi parte dei nostri Servizi per motivi aziendali o operativi",amendment
Forniremo all’Utente un preavviso di 60 giorni tramite e-mail o tramite i Servizi nell’eventualità di modifiche del presente Articolo 15 con riferimento alla nostra Convenzione di Arbitrato o Rinuncia alla Class Action,amendment
"Qualora il presente articolo sulle “Modifiche all’Articolo 15 sulla Convenzione di Arbitrato e Rinuncia alla Class Action” non sia applicabile o valido, la menzionata disposizione sarà espunta dall’Articolo 15, e il tribunale o arbitro applicheranno l’articolo Convenzione di Arbitrato e Rinuncia alla Class Action in vigore successivamente all’utilizzo dei Servizi da parte dell’Utente",amendment
"L’Utente si impegna a comunicare, tramite la Piattaforma, la necessità di modificare o cancellare la prenotazione della seduta di sostegno psicologico o psicoterapia con almeno 24 ore di preavviso",amendment
"Se l’utente rappresenta un’impresa, una società o un’organizzazione, possiamo, non più di una volta ogni 12 mesi e con preavviso di sette giorni, incaricare il nostro personale o un ispettore esterno indipendente, soggetto a obbligo di riservatezza, di controllare i registri, i sistemi e le strutture del cliente per verificare che l’installazione e l’uso di qualsiasi Software sia conforme alle valide licenze d’uso da noi rilasciate. Inoltre, entro 30 giorni dalla nostra richiesta, l’utente ci fornirà tutti i registri o altre informazioni necessarie per verificare che l’installazione e l’uso di qualsiasi Software sia conforme alle valide licenze da noi rilasciate. Se la verifica rivela la mancanza di una licenza per il Software, l’utente dovrà immediatamente acquistare le licenze e gli abbonamenti necessari e ogni supporto e manutenzione applicabile. Se le competenze non pagate superano il 5% dell’importo dovuto, l’utente deve sostenere anche i costi ragionevoli dell’ispezione da noi condotta.",audit right
